"Model","Scenario","Region","Variable","Unit","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA GDP 2023","SSP1","Belgium","GDP|PPP","billion USD_2017/yr",639.292101029425,694.198725751776,748.985563481372,810.056332485942,863.507574875228,914.762421401091,969.796588397641,1047.07942705171,1132.87482825822,1218.05060414757,1302.28256479699,1387.57898272356,1469.31007304802,1540.19486425599,1595.7990181567,1596.87652112422
"IIASA GDP 2023","SSP1","Benin","GDP|PPP","billion USD_2017/yr",54.5182165627528,75.1060910447226,103.504353734333,142.262954843618,195.488323553969,265.962237409564,350.275617060359,446.040598061135,548.927667181007,656.126161098241,760.219907682104,856.926327303472,941.385342789987,1015.09300445654,1078.78328278813,1109.63564160839
"IIASA GDP 2023","SSP1","Burkina Faso","GDP|PPP","billion USD_2017/yr",58.2860616531115,77.9819404118471,104.556994871098,142.164024226519,191.475937001026,258.233803261832,340.912617085797,439.384666004841,547.476467675948,662.822306283468,781.194747794253,897.355774942588,1005.11600062107,1101.98767383873,1187.74362015065,1235.5181846918
"IIASA GDP 2023","SSP1","Bangladesh","GDP|PPP","billion USD_2017/yr",1377.56960395801,1668.2752136328,2041.83384341301,2540.04858165858,3133.54194988525,3829.95064843767,4605.35972520441,5510.49101603641,6483.42951433659,7480.64670458347,8417.13216247308,9218.32270127032,9819.95841567577,10254.8752993418,10563.8882716817,10605.1538530236
"IIASA GDP 2023","SSP1","Bulgaria","GDP|PPP","billion USD_2017/yr",187.8609134527,193.669702730177,201.479692157038,210.672523087354,217.825620361625,226.381791768765,236.17277281156,250.658592832783,264.731778293349,275.009994953365,282.426502282381,288.806859330864,294.97570617033,301.024211450502,306.347966720001,303.805184929863
"IIASA GDP 2023","SSP1","Bahrain","GDP|PPP","billion USD_2017/yr",83.6479249918645,91.4350548496696,100.605511405173,112.046067469241,119.4445570787,128.193808371559,136.563998617048,151.283820161722,166.349001130371,180.79757454407,192.431389220523,200.89032134946,206.458926780381,209.957364060727,211.493345775633,208.141418470971
"IIASA GDP 2023","SSP1","Bahamas","GDP|PPP","billion USD_2017/yr",14.7539251891303,16.349899988395,17.9168593066646,19.2189894254367,20.4885211319755,21.8255211785068,23.0248806279918,24.1137341912198,25.0288858689028,25.7898791717202,26.4974458945555,27.5037017795436,28.625795577687,29.7421020296467,30.7499800458039,31.1081161260326
"IIASA GDP 2023","SSP1","Bosnia and Herzegovina","GDP|PPP","billion USD_2017/yr",58.7695322050768,64.0616479384929,70.1901304979962,76.6878170796509,82.0712566362601,86.9224981292407,92.0812012240705,97.8107159866573,103.315467522395,108.351485979489,112.322257878726,115.334303099499,117.755388078367,119.890520864856,121.659002277291,120.702474052393
"IIASA GDP 2023","SSP1","Belarus","GDP|PPP","billion USD_2017/yr",181.010312153658,197.688897423831,213.889967126075,225.751037677903,239.721187358158,253.915181162311,269.800720432,287.370433159435,302.126708406887,313.675134663941,323.712833654693,332.985883758614,341.543150488761,348.918719582942,354.074400689129,349.736460636183
"IIASA GDP 2023","SSP1","Belize","GDP|PPP","billion USD_2017/yr",4.18457132618583,6.09127618463392,8.6183914729527,11.5097333029895,14.54343385431,17.5966441747474,20.5244717049776,23.5358395481116,26.4096574707068,29.0999052973474,31.4475199318688,33.3397176005001,34.729854009854,35.7827897206782,36.5501044371752,36.4409059743498
"IIASA GDP 2023","SSP1","Bolivia","GDP|PPP","billion USD_2017/yr",106.314083359068,135.830669183863,171.427284667151,212.061712335734,255.543299421389,300.802398499173,343.75821601842,387.384348709693,428.990654025604,467.535329239163,501.302607587651,529.331085794726,551.848627769825,569.632107777692,582.068944788906,579.980432258365
"IIASA GDP 2023","SSP1","Brazil","GDP|PPP","billion USD_2017/yr",3392.20226731634,3785.96786676873,4245.38131931208,4812.60668280683,5429.38794374664,6128.31290735066,6813.14786344046,7600.91843062828,8329.55323445407,9002.56058943677,9548.15945358756,9944.23488818469,10199.4211264852,10380.8352685873,10447.8318411172,10264.3294382755
"IIASA GDP 2023","SSP1","Barbados","GDP|PPP","billion USD_2017/yr",4.76360632680045,5.38102009956248,6.12789761131265,7.07676352729131,8.14754407437395,9.2571922364835,10.2799997257487,11.3492145349834,12.3483721128109,13.2454608924137,14.03905413391,14.7169299812529,15.2385929249466,15.6285128772935,15.8782985763917,15.6836830931844
"IIASA GDP 2023","SSP1","Brunei Darussalam","GDP|PPP","billion USD_2017/yr",29.0655958852504,31.3295257390344,33.6501760439041,36.0096780812851,38.3754737576813,40.9361862086969,43.7230194260761,47.1235075942591,50.653550293664,54.0274699706505,57.0927537439753,59.62372402563,61.7424847751511,63.4664348321766,64.4439568258415,63.4109837885794
"IIASA GDP 2023","SSP1","Bhutan","GDP|PPP","billion USD_2017/yr",9.66589411185819,11.5864986136421,13.967851937826,16.722386837233,19.6359409761721,22.5642489393146,25.5709049885584,28.5726870407769,31.6198456252531,34.3213944658866,36.2760242341554,37.1921340261997,37.447722860794,37.2288436885638,36.8082950354468,35.6523017002342
"IIASA GDP 2023","SSP1","Botswana","GDP|PPP","billion USD_2017/yr",46.1822203881881,57.9058828078972,71.2989471806034,85.2925720239914,99.6292961679065,116.186521818428,132.309175127125,147.842906573781,161.988127512449,174.30833966668,184.00439308064,191.207180814124,195.919786873701,199.130840818357,200.284065487093,198.39496128283
"IIASA GDP 2023","SSP1","Central African Republic","GDP|PPP","billion USD_2017/yr",5.0676651179145,8.37567637054538,13.8326250925972,22.4562810121321,34.9648807257333,52.5639934952107,75.4619932644149,102.901701399756,133.556004224835,166.8501702043,202.658934861304,239.038102393539,274.47265195276,307.970592032115,339.891871735963,362.112408835119
"IIASA GDP 2023","SSP1","Canada","GDP|PPP","billion USD_2017/yr",2019.170471196,2165.09766522032,2285.78070091938,2395.53480878014,2514.25910418309,2664.37975914612,2810.13099710764,2981.68144308796,3174.97078619225,3368.10991882217,3560.93091194738,3762.78327983754,3963.84131727022,4141.52034717169,4279.67811054553,4277.39715451131
"IIASA GDP 2023","SSP1","Switzerland","GDP|PPP","billion USD_2017/yr",650.854584532633,702.712394137593,758.46264954867,814.714031573671,876.951651256544,944.87937351727,1017.04290734592,1099.50780921859,1185.49445851468,1266.59447412299,1336.52976768617,1395.24205543015,1440.56817106966,1474.46772492422,1496.58427982359,1470.78875287394
"IIASA GDP 2023","SSP1","Chile","GDP|PPP","billion USD_2017/yr",505.883156545841,580.23821088366,656.374629747883,727.212754173839,801.75513812646,868.695678393436,922.358961397729,968.197472807931,1008.31869674803,1038.4225054918,1054.34801624444,1060.76692336704,1061.49093857043,1072.23411336548,1082.56925435748,1075.701773127
"IIASA GDP 2023","SSP1","China","GDP|PPP","billion USD_2017/yr",22283.426,25340.1843665103,28856.864725338,33325.484138454,39000.6613071716,43765.9669129184,47129.4905519983,51548.4774878423,55594.4244586896,58015.787456977,58950.9308165893,58918.5771772082,58609.6710943064,58845.4733017675,58199.9179811425,56758.5595156615
"IIASA GDP 2023","SSP1","C?te d'Ivoire","GDP|PPP","billion USD_2017/yr",188.857810972143,243.801957733312,318.642840861384,421.920828076121,555.75974760673,729.780682236536,929.511603383322,1145.0476088581,1362.26688187808,1575.48933322353,1773.92228287918,1951.06165208382,2107.61762945321,2244.47072270452,2367.33519943772,2431.99374612103
"IIASA GDP 2023","SSP1","Cameroon","GDP|PPP","billion USD_2017/yr",118.784401667742,174.461035109676,253.260596876,359.180387080287,491.591812778723,656.266577228982,840.212544832243,1040.35219690941,1241.4400063635,1433.24094946225,1609.76101512618,1765.92346891365,1899.9443945541,2016.43260530607,2118.50448500837,2161.56059983154
"IIASA GDP 2023","SSP1","Democratic Republic of the Congo","GDP|PPP","billion USD_2017/yr",136.66455079956,221.872484927112,355.151791586867,556.03704596525,847.762709852576,1259.10380871746,1804.1393336626,2489.99519999174,3287.62910906897,4165.46346397616,5085.96608473042,6009.19002590484,6899.59081896504,7735.95486230241,8510.83024229964,9000.88788094825
"IIASA GDP 2023","SSP1","Congo","GDP|PPP","billion USD_2017/yr",22.9554304483698,30.5007929000027,40.6685713451716,55.2123109795984,74.058138262517,97.7705271973419,125.111098773834,156.38956185313,189.339918254596,221.742112814352,251.99556376184,279.823514520067,305.458174942906,328.764567861751,349.931177709648,361.891809895328
"IIASA GDP 2023","SSP1","Colombia","GDP|PPP","billion USD_2017/yr",868.618228589418,1057.9417563335,1271.50905288026,1486.58900957836,1696.66215861727,1890.23933152568,2063.71995936386,2229.07547766455,2374.18876687689,2508.25416983677,2616.96501116966,2691.35092339795,2727.21010670736,2740.47525871843,2732.10425033775,2689.74218494135
"IIASA GDP 2023","SSP1","Comoros","GDP|PPP","billion USD_2017/yr",3.01945633146699,4.48091352614435,6.48988492830398,9.05186408305654,12.1519000957203,15.7425463751079,19.5074189764671,23.3312641512513,26.9458386130512,30.2200308387166,33.0401155524231,35.4615600892372,37.5138002278464,39.2608110269322,40.7392753787284,41.0497937733186
"IIASA GDP 2023","SSP1","Cabo Verde","GDP|PPP","billion USD_2017/yr",5.04697165351149,6.22466633320085,7.68605000085888,9.52710506846383,11.6014663435222,13.9557561722175,16.4186593721277,18.9797540834559,21.5596072469334,24.036903056375,26.1829471006178,27.7890589119592,28.8706183218092,29.5692616847358,30.0202392050778,29.8068481453486
"IIASA GDP 2023","SSP1","Costa Rica","GDP|PPP","billion USD_2017/yr",121.175875529843,138.455373066456,158.647081673286,181.600328293926,206.011271772195,230.472793596615,253.783286799962,279.601618296948,302.595452370932,322.888835562291,337.36567481472,346.840361683907,351.819238748431,353.890525455656,353.694694548826,350.776082195671
"IIASA GDP 2023","SSP1","Cyprus","GDP|PPP","billion USD_2017/yr",43.0416234629113,51.2498928923703,59.5047184366276,66.293910228666,72.526555600386,78.3431189103928,84.359951941093,90.9791361795515,96.7100984811982,100.716871861845,103.673173901671,106.062355046947,108.908548919917,112.462560080992,115.961730598053,116.942169356508
"IIASA GDP 2023","SSP1","Czechia","GDP|PPP","billion USD_2017/yr",462.081129318046,475.865940275451,492.779450272103,517.598488826081,539.645931959782,566.038844935932,591.998524435988,627.001824207137,657.175671167241,677.459684363065,689.767607195433,708.128435135153,733.288819177259,764.749686275287,798.882932838609,813.963919379656
"IIASA GDP 2023","SSP1","Germany","GDP|PPP","billion USD_2017/yr",4667.03275848271,4816.18437459749,4993.04051087922,5232.14448230181,5383.78454921573,5566.22531051037,5727.48562007078,6100.46582205355,6495.19670671669,6939.35646347878,7383.87065705841,7803.11880801745,8186.52717587349,8521.22709325569,8783.46539881081,8781.4195721142
"IIASA GDP 2023","SSP1","Djibouti","GDP|PPP","billion USD_2017/yr",6.4756236837176,8.27947963051102,10.5020812664038,13.1754624693985,16.1870514301969,19.6170204523187,23.2054891574652,27.0191578799766,30.730299394191,34.2659600375792,37.4224523359827,40.0192981036931,41.9687426422818,43.3414132093227,44.1950149975666,43.7324398138763
"IIASA GDP 2023","SSP1","Denmark","GDP|PPP","billion USD_2017/yr",361.315657463635,376.384486035929,393.809206568702,413.277998517102,432.582763726503,458.878899124476,488.667120933676,523.28764001541,562.208306011624,602.384472557785,643.059580604451,684.537457302743,724.81308642389,762.489955704431,793.580709337341,795.700846201598
"IIASA GDP 2023","SSP1","Dominican Republic","GDP|PPP","billion USD_2017/yr",249.716185034686,292.951032246809,340.613248850857,391.764418449753,445.793936248754,499.126581921421,547.529651023658,594.22273774548,640.614986496449,679.371136541895,708.625040768816,728.064124534548,740.812373661475,749.301656758757,753.150391430793,741.210117366385
"IIASA GDP 2023","SSP1","Algeria","GDP|PPP","billion USD_2017/yr",530.710596835812,684.064117883777,872.174700411127,1093.03399128595,1328.05211766418,1559.46604204817,1787.31833252737,2034.816870197,2261.58715301257,2438.83077866691,2566.43121371553,2663.7370658326,2751.3124036184,2845.64154143761,2997.51755457552,3129.90300509477
"IIASA GDP 2023","SSP1","Ecuador","GDP|PPP","billion USD_2017/yr",212.656797266798,266.761072574178,327.989507446433,393.829492728319,458.211650259145,521.140890891382,581.114981776556,643.544557773503,702.172647058202,754.659532058236,797.593568439604,829.863128430392,853.089718169152,867.477166766719,875.441479118375,863.524670483767
"IIASA GDP 2023","SSP1","Egypt","GDP|PPP","billion USD_2017/yr",1630.49694392023,1971.60638746851,2395.62849283396,2925.25418709193,3562.78202740769,4303.8425536202,5107.29727859903,5954.68442955377,6766.54896846649,7538.8898736858,8248.60788488773,8868.24963299115,9452.65130361906,10001.5398723846,10486.4043241143,10695.724966148
"IIASA GDP 2023","SSP1","Eritrea","GDP|PPP","billion USD_2017/yr",7.04021233485556,9.82623502782197,13.6467751352312,18.8012258362523,25.211164769187,33.0371263564563,41.6668568027321,51.0407837426194,60.5376871653408,70.1924475761466,79.6839892709969,88.7403578965774,96.9167130283642,104.052689196873,110.31863795087,113.485877367102
"IIASA GDP 2023","SSP1","Spain","GDP|PPP","billion USD_2017/yr",2006.039814467,2178.66059798133,2364.8171815002,2586.87164403412,2773.85936133839,2952.63199368717,3105.41709905307,3355.42802695797,3620.33771343367,3843.09373524129,4035.91345022245,4236.4454387695,4432.63180941465,4621.22055478987,4766.87914922827,4754.50603404974
"IIASA GDP 2023","SSP1","Estonia","GDP|PPP","billion USD_2017/yr",53.8606681973858,54.9684337955396,55.3056397417798,57.2447450569677,59.0658611964122,61.6021570777886,64.3568543471527,68.6906034757092,72.216382655949,74.7040495410986,76.63858427203,78.5600788785968,80.3053430552855,81.7726881353684,82.8165126468702,81.6599110730956
"IIASA GDP 2023","SSP1","Ethiopia","GDP|PPP","billion USD_2017/yr",364.128455195493,480.911268417588,635.684320589301,847.507404718728,1125.03124933123,1485.39975140636,1909.57979294167,2404.76224151479,2946.29140195658,3526.1439714352,4108.22348507376,4655.3418270122,5137.96748229575,5558.4909515501,5916.98874766578,6092.09043556669
"IIASA GDP 2023","SSP1","Finland","GDP|PPP","billion USD_2017/yr",282.872594522071,314.478888409282,342.834993045308,356.692077177234,375.247483733909,392.647534648009,412.791220763822,432.890127641002,456.707234563243,480.336872078307,503.74922585096,530.139291638212,556.519759311015,579.040594955053,594.851639510435,589.788518908553
"IIASA GDP 2023","SSP1","Fiji","GDP|PPP","billion USD_2017/yr",12.9135270098024,15.4968931234522,18.3993936779246,21.3236407200043,24.0356115186348,26.4473426414259,28.5168736621113,30.5850784245514,32.3498748643179,33.8352755356242,34.8890505623279,35.7459750877375,36.3992570042429,37.0876223494802,37.7694221588255,37.6352443082985
"IIASA GDP 2023","SSP1","France","GDP|PPP","billion USD_2017/yr",3259.59509244807,3600.33526613918,3929.98557829382,4244.17589503601,4600.49815418926,4977.94110535176,5371.00904633206,5808.32805852431,6250.7808287652,6683.04791688539,7121.92227255652,7562.98826901406,7992.75008738587,8368.29477628974,8678.08106519243,8689.84211515186
"IIASA GDP 2023","SSP1","Micronesia","GDP|PPP","billion USD_2017/yr",0.351408271704047,0.400645422037931,0.453326891989624,0.518637188204614,0.582851904969849,0.646344413886656,0.700260959195029,0.759938076669987,0.818615278168828,0.878055587589662,0.93454805186008,0.984890841577764,1.02573637508188,1.05925963145864,1.0858380358961,1.0898550060529
"IIASA GDP 2023","SSP1","Gabon","GDP|PPP","billion USD_2017/yr",36.3754111664013,44.064588345842,53.4205102667881,65.2255954271522,78.6899141787934,94.357686762824,110.978009237646,128.743856051843,145.898606729228,161.117797378296,173.515107096475,183.131327363946,191.039257180466,198.017562020991,204.013110414823,204.666972757168
"IIASA GDP 2023","SSP1","United Kingdom","GDP|PPP","billion USD_2017/yr",3236.79899188594,3439.88342503575,3630.42226940953,3853.53195311728,4125.96747989628,4372.01164623385,4594.9201280225,4840.67422442124,5150.33464820703,5480.5786043139,5835.02021750743,6223.02036786244,6622.65012430255,7011.77790512108,7350.73970809291,7448.93039226415
"IIASA GDP 2023","SSP1","Georgia","GDP|PPP","billion USD_2017/yr",72.6148718589055,73.2377490367574,72.8788269737359,73.4233278384055,76.1221779749754,80.7346423798656,85.6751495997174,90.2421390510473,94.062409874134,97.6355479026277,101.216678699882,105.018211650165,109.030951238464,113.162259015754,117.001393374909,118.258878998106
"IIASA GDP 2023","SSP1","Ghana","GDP|PPP","billion USD_2017/yr",202.044150839662,250.717051814311,301.726669494466,380.67290584929,488.581332498666,630.397717137534,804.907713596442,1017.80404816167,1260.04200188741,1517.74390668204,1782.61653602431,2045.13847095937,2300.68549945133,2545.41165088793,2770.43522856539,2919.66121292197
"IIASA GDP 2023","SSP1","Guinea","GDP|PPP","billion USD_2017/yr",44.1092445420644,70.1052820250177,109.105772212813,161.778289986957,228.098958103708,309.914980005654,396.109217795419,482.844530816693,563.984282107015,640.469896009698,706.641137734666,761.206754752423,805.883899826896,842.871530564495,874.646880757388,881.511246971876
"IIASA GDP 2023","SSP1","Gambia","GDP|PPP","billion USD_2017/yr",6.79833402901597,9.70808590946142,13.7019324071557,19.1222086201619,26.4604040356622,35.922722778909,46.9293984326443,59.2896588717403,72.4171964492663,85.8437712415506,98.9284635728932,111.394494347428,122.988265155555,133.699920279372,143.001784118078,147.882627668689
"IIASA GDP 2023","SSP1","Guinea-Bissau","GDP|PPP","billion USD_2017/yr",5.35080159759508,6.89411833626812,8.76723837954766,11.1096272398946,14.0483427368693,17.8854886645177,22.7553807841747,28.9164503366837,36.3741615041364,45.1255312434606,54.9091793355535,65.469275381323,76.4580453122609,87.4230032116797,97.8257108186087,105.294507268426
"IIASA GDP 2023","SSP1","Equatorial Guinea","GDP|PPP","billion USD_2017/yr",19.5757421653159,22.9066544380233,25.8053116234284,31.1431923643282,37.7417969182606,46.4695369434027,56.7917198390574,69.5725041801936,82.9739998602162,95.8922582694983,106.948903317346,116.403974306666,124.323181117926,130.813113286314,135.908497277205,137.105751656806
"IIASA GDP 2023","SSP1","Greece","GDP|PPP","billion USD_2017/yr",351.053029717688,394.554113840807,435.967109188525,473.952899884214,507.894630060843,539.802065654114,568.851069326429,597.06873565965,616.610337125289,634.993308017317,657.833389393958,686.197899979589,718.077227250685,751.642421828568,783.178959670744,794.335195105917
"IIASA GDP 2023","SSP1","Grenada","GDP|PPP","billion USD_2017/yr",2.02204801641706,2.31905155852136,2.65540261144422,3.07389516294104,3.49636725076312,3.91027139689199,4.29098165969274,4.74314059355171,5.17911025066772,5.56119101010435,5.86642916100716,6.11952701351938,6.32929130794679,6.49846083678923,6.62713128984526,6.60084825202531
"IIASA GDP 2023","SSP1","Guatemala","GDP|PPP","billion USD_2017/yr",176.127286998994,211.408208937142,256.625285051943,314.20991143046,380.403979263768,458.706400524597,546.01523655152,642.533884348599,739.983751086395,837.682891647928,931.294689049161,1012.10630640846,1076.93257870102,1127.17023319491,1164.08700036891,1171.77926807422
"IIASA GDP 2023","SSP1","Hong Kong","GDP|PPP","billion USD_2017/yr",471.694224170903,510.251229570884,555.505201611171,588.788028283204,636.176002672774,690.452292703898,750.036482708241,819.578006801497,890.121081705418,946.182477641664,986.259297747951,1016.78982373256,1039.01876485142,1056.9158642648,1066.74592535545,1048.19892667612
"IIASA GDP 2023","SSP1","Honduras","GDP|PPP","billion USD_2017/yr",66.3333673841409,85.2268514139243,109.27214990671,138.892435887034,174.38573373027,215.803762221351,261.361554786762,311.097350280094,363.784169638947,416.885918847298,466.2764069208,507.576171150509,538.842762329348,562.459244576453,580.351411700151,583.562522951829
"IIASA GDP 2023","SSP1","Croatia","GDP|PPP","billion USD_2017/yr",140.003450917203,146.040239699307,153.962343968046,164.659534171981,173.182750562226,181.343928405816,189.964937743776,201.676124334907,213.01395337029,222.585945056158,230.063381201639,236.015705168461,240.868747243541,244.845636953536,249.917432082773,252.515351229259
"IIASA GDP 2023","SSP1","Haiti","GDP|PPP","billion USD_2017/yr",33.2815285100113,42.3549051616859,53.2255477536056,66.8800733995912,82.3989418853721,101.146349462065,123.282241345261,151.945118339731,186.713372495222,228.039453106143,274.712574273737,325.83053093205,379.925915400393,435.644926307526,489.593463941697,529.788369805814
"IIASA GDP 2023","SSP1","Hungary","GDP|PPP","billion USD_2017/yr",371.278751225674,398.458535352521,426.592196844435,459.635876855453,477.116658418216,497.663308804159,510.51149514869,542.212080156663,564.561492630275,577.959283959647,585.342318743675,589.250309009299,599.973731552658,615.927482235342,635.052511902614,642.167501878352
"IIASA GDP 2023","SSP1","Indonesia","GDP|PPP","billion USD_2017/yr",3451.7241,3976.41076579672,4601.55642692061,5368.09098968993,6270.79736665007,7315.98292780528,8439.61375000634,9623.3450156712,10752.5952307582,11780.5085949332,12597.2995331449,13220.1744727826,13692.0874781471,14025.1632781085,14220.293260835,14057.2767086452
"IIASA GDP 2023","SSP1","India","GDP|PPP","billion USD_2017/yr",12006.6099114987,14966.9490100734,18669.5765258175,23219.8506859696,28373.9028136229,33792.2816126771,39170.5600676674,44966.1445552883,50612.0533761582,55893.3501658041,60312.1600732962,63689.9113109246,66107.6647683074,67817.4908528022,68765.8458562592,67942.4106173817
"IIASA GDP 2023","SSP1","Ireland","GDP|PPP","billion USD_2017/yr",661.556962025926,715.963295673947,777.055548316407,842.962801370024,914.573193499131,985.219902475707,1055.26490768523,1132.62098707593,1203.00279504804,1259.11380945781,1306.67616266742,1351.48796351286,1390.91402531132,1422.38875677971,1443.01905909858,1410.14025765319
"IIASA GDP 2023","SSP1","Iran","GDP|PPP","billion USD_2017/yr",1437.16471921122,1695.64563561698,2000.87086674234,2340.51241446084,2733.1608770629,3138.99792433349,3569.93260370359,4103.48547218757,4650.45100531995,5119.15866338517,5462.68583298356,5716.183301961,5920.67182914484,6122.7985617729,6268.50236630427,6257.0321327247
"IIASA GDP 2023","SSP1","Iraq","GDP|PPP","billion USD_2017/yr",483.811357306205,627.172930103654,804.207228496874,1018.86132659895,1266.7570278458,1540.56046392423,1819.48950640063,2093.67377991235,2348.65276920857,2582.43800418275,2787.53186619477,2952.75173311208,3097.99118058291,3223.79612813763,3326.5583116426,3336.70072756417
"IIASA GDP 2023","SSP1","Iceland","GDP|PPP","billion USD_2017/yr",22.6502870185014,24.8034247732568,26.8966501379171,28.8416535997992,30.7079656129057,32.7663879475959,35.1702228196834,37.9102450233994,40.8975101109489,43.8441278007824,46.6473208590683,49.3169934414099,51.6209791082311,53.393057882997,54.6316370216604,54.0259449647674
"IIASA GDP 2023","SSP1","Israel","GDP|PPP","billion USD_2017/yr",464.218654823903,542.498088188425,621.726796058768,697.542132785376,769.951240061245,850.553855973897,931.637632696236,1016.98166043833,1109.79964597783,1210.54453729722,1316.51265597491,1425.63127855862,1537.83047246817,1654.3540565476,1771.52621231495,1824.03959172585
"IIASA GDP 2023","SSP1","Italy","GDP|PPP","billion USD_2017/yr",2659.36962307793,2860.27474609182,3050.85989193265,3254.16497474935,3447.48868487668,3620.15229300661,3810.43840478801,4099.57221390543,4409.42196174628,4683.88453196487,4930.29056407397,5165.20368928752,5364.43732819959,5524.53467621629,5623.86333840617,5534.91747045211
"IIASA GDP 2023","SSP1","Jamaica","GDP|PPP","billion USD_2017/yr",29.9504180167319,37.0754726828255,45.0218949760242,53.6410101046016,61.4850057033337,68.9397092274514,75.5955742994357,83.1824719218093,90.2898640282833,96.6451620386817,101.415436225473,104.951357272148,107.126646029402,108.505854938552,109.170810582376,107.329488579938
"IIASA GDP 2023","SSP1","Jordan","GDP|PPP","billion USD_2017/yr",114.730110235439,137.416829663735,164.943295153297,201.628851461923,246.594239998299,296.873679632066,349.245830309038,404.432692415207,461.893150889584,518.330392006351,569.485960088775,616.967550515415,660.247857234303,696.556351278308,725.188963454167,736.059328734053
"IIASA GDP 2023","SSP1","Japan","GDP|PPP","billion USD_2017/yr",5351.99120175152,5505.63601944008,5112.20704851728,5994.91491158605,6155.12128392795,6372.61545639458,6024.60807103418,6419.16976683494,6766.52908056486,7063.86764769945,7293.34710517176,7458.66771219057,7566.26543518097,7626.26093360651,7634.37598978508,7443.72346774093
