,region_code,MAPE
0,CY,0.09675940284143364
1,IN,0.06867110969251475
2,JP_Kantō,0.07450683830857299
3,KR,0.05737889467986538
4,PH,0.059530234696341784
5,PK,0.11108559373598689
6,TR,0.06858687408398403
7,TW,0.0654541547064751
