,region_code,MAPE
0,AU_NSW,0.05234388879004896
1,AU_QLD,0.04625688365347187
2,AU_SA,0.08789178130627345
3,AU_TAS,0.059086451755756636
4,AU_VIC,0.05525122919167112
5,AU_WA,0.0700087437663084
6,NZ,0.06290157714118158
