,region_code,MAPE
0,BR_N,0.047220699534754454
1,BR_NE,0.05738014379471192
2,BR_S,0.08477494285776066
3,BR_SE,0.06190686328784207
4,CL,0.0692326437424491
5,PE,0.04476003593313552
