,region_code,MAPE
0,CY,0.10419222024554214
1,GE,0.07811199986986805
2,IN,0.06485500052215444
3,JP_Kantō,0.07509340018473448
4,KR,0.05605879399973596
5,PH,0.060833347758158414
6,PK,0.11883572855256787
7,TR,0.06779945702657843
8,TW,0.07113230049936965
